"time";"gold_approx";"level";"alignment";"wood_cnt";"health";"exp_progress";"quest_progress"
"1462497602.2897";"около 38 тысяч";"62";"беззлобный";"764";"56";"42";"52"
"1462498802.41323";"около 38 тысяч";"62";"беззлобный";"764";"64";"42";"55"
"1462500002.72604";"около 38 тысяч";"62";"беззлобный";"764";"23";"42";"59"
"1462501202.84664";"около 38 тысяч";"62";"беззлобный";"764";"15";"42";"61"
"1462502402.87221";"около 38 тысяч";"62";"беззлобный";"764";"344";"42";"61"
"1462503602.18867";"около 19 тысяч";"62";"беззлобный";"764";"344";"42";"61"
"1462504802.38103";"около 12 тысяч";"62";"беззлобный";"764";"341";"42";"61"
"1462506002.78649";"около 12 тысяч";"62";"беззлобный";"764";"112";"42";"63"
"1462507202.82824";"около 12 тысяч";"62";"беззлобный";"764";"36";"42";"66"
"1462508402.85429";"около 12 тысяч";"62";"беззлобный";"764";"22";"42";"71"
"1462509601.98383";"около 12 тысяч";"62";"беззлобный";"764";"20";"42";"74"
"1462510802.25045";"около 12 тысяч";"62";"беззлобный";"764";"33";"42";"79"
"1462512002.35971";"около 12 тысяч";"62";"беззлобный";"764";"107";"42";"81"
"1462513202.51426";"около 12 тысяч";"62";"беззлобный";"764";"344";"42";"81"
"1462514402.81647";"около 24 тысяч";"62";"беззлобный";"765";"316";"42";"81"
"1462515602.22558";"около 24 тысяч";"62";"беззлобный";"765";"257";"42";"82"
"1462516802.44044";"около 24 тысяч";"62";"беззлобный";"765";"166";"42";"89"
"1462518002.7189";"около 24 тысяч";"62";"беззлобный";"765";"41";"42";"92"
"1462519202.09186";"около 24 тысяч";"62";"беззлобный";"765";"25";"43";"96"
"1462520402.42624";"около 24 тысяч";"62";"беззлобный";"765";"29";"43";"100"
"1462521602.70383";"около 24 тысяч";"62";"беззлобный";"765";"241";"43";"100"
"1462522801.90965";"около 7 тысяч";"62";"беззлобный";"765";"241";"47";"100"
"1462524002.21469";"около 8 тысяч";"62";"беззлобный";"765";"121";"47";"100"
"1462525202.65491";"ни одного";"62";"нейтральный";"765";"344";"47";"100"
"1462526402.25767";"ни одного";"62";"нейтральный";"765";"309";"47";"1"
"1462527602.66128";"около 7 десятков";"62";"нейтральный";"765";"171";"47";"3"
"1462528801.9538";"около 2 сотен";"62";"нейтральный";"765";"35";"47";"6"
"1462530002.2407";"около 16 сотен";"62";"нейтральный";"765";"27";"47";"8"
"1462531202.49378";"около 17 сотен";"62";"нейтральный";"765";"85";"47";"12"
"1462532402.80535";"около 18 сотен";"62";"нейтральный";"765";"11";"47";"14"
"1462533601.99764";"около 18 сотен";"62";"нейтральный";"765";"218";"47";"14"
"1462534802.23792";"около 18 сотен";"62";"нейтральный";"765";"344";"47";"14"
"1462536002.61942";"около 2 тысяч";"62";"нейтральный";"765";"237";"47";"18"
"1462537202.11576";"около 2 тысяч";"62";"беззлобный";"765";"290";"47";"20"
"1462538402.43736";"около 6 тысяч";"62";"беззлобный";"765";"298";"47";"20"
"1462539602.84376";"десяток";"62";"беззлобный";"767";"210";"47";"23"
"1462540802.23811";"около сотни";"62";"беззлобный";"767";"101";"47";"27"
"1462542002.42236";"около сотни";"62";"беззлобный";"767";"182";"47";"31"
"1462543202.90593";"около 2 сотен";"62";"беззлобный";"767";"79";"48";"33"
"1462544402.17178";"около 3 сотен";"62";"беззлобный";"767";"23";"48";"34"
"1462545602.36761";"около 3 сотен";"62";"беззлобный";"767";"32";"48";"38"
"1462546802.80771";"около 7 сотен";"62";"беззлобный";"767";"167";"48";"40"
"1462548001.97706";"около 7 сотен";"62";"беззлобный";"767";"268";"48";"40"
"1462549202.32087";"около тысячи";"62";"беззлобный";"767";"344";"48";"40"
"1462550402.54827";"около 6 тысяч";"62";"беззлобный";"767";"344";"48";"40"
"1462551602.82377";"около 4 тысяч";"62";"беззлобный";"767";"314";"48";"40"
"1462552802.08106";"около 6 тысяч";"62";"беззлобный";"767";"210";"48";"44"
"1462554002.32551";"около 8 тысяч";"62";"беззлобный";"767";"292";"48";"45"
"1462555202.75472";"около 11 тысяч";"62";"добродушный";"767";"344";"48";"45"
"1462556402.92655";"около 23 тысяч";"62";"добродушный";"767";"326";"48";"45"
"1462557602.17449";"около 23 тысяч";"62";"добродушный";"767";"215";"48";"49"
"1462558802.39971";"около 23 тысяч";"62";"добродушный";"767";"149";"48";"53"
"1462560001.98594";"около 23 тысяч";"62";"добродушный";"767";"212";"48";"54"
"1462561202.24393";"около 23 тысяч";"62";"добродушный";"767";"102";"49";"59"
"1462562402.52714";"около 23 тысяч";"62";"добродушный";"767";"87";"49";"63"
"1462563602.83085";"около 23 тысяч";"62";"добродушный";"767";"14";"49";"66"
"1462564802.89756";"около 3 тысяч";"62";"добродушный";"767";"254";"52";"66"
"1462566002.93709";"около 12 тысяч";"62";"добродушный";"767";"344";"52";"66"
"1462567202.12603";"около 10 тысяч";"62";"добродушный";"767";"344";"52";"66"
"1462568402.48538";"около 10 тысяч";"62";"добродушный";"767";"337";"52";"67"
"1462569602.84861";"около 10 тысяч";"62";"добродушный";"767";"178";"52";"68"
"1462570801.91582";"около 10 тысяч";"62";"добродушный";"767";"91";"53";"73"
"1462572002.11992";"около 10 тысяч";"62";"добродушный";"767";"29";"53";"76"
"1462573202.2707";"около 10 тысяч";"62";"добродушный";"767";"32";"53";"80"
"1462574402.56806";"около 10 тысяч";"62";"добродушный";"767";"27";"53";"86"
"1462575602.63088";"около 10 тысяч";"62";"добродушный";"767";"28";"53";"94"
"1462576802.66701";"около 10 тысяч";"62";"добродушный";"767";"21";"53";"99"
"1462578002.74253";"около 10 тысяч";"62";"добродушный";"767";"122";"53";"100"
"1462579202.75305";"около 11 тысяч";"62";"добродушный";"767";"111";"53";"100"
"1462580402.81384";"около 12 тысяч";"62";"добродушный";"767";"344";"53";"100"
"1462581601.95028";"около 12 тысяч";"62";"добродушный";"767";"218";"53";"1"
"1462582802.00924";"около 12 тысяч";"62";"добродушный";"767";"29";"53";"2"
"1462584002.16401";"около 12 тысяч";"62";"добродушный";"767";"304";"53";"2"
"1462585202.11427";"около 12 тысяч";"62";"добродушный";"767";"269";"53";"3"
"1462586402.00927";"около 12 тысяч";"62";"добродушный";"767";"121";"53";"5"
"1462587602.30975";"около 12 тысяч";"62";"добродушный";"767";"158";"53";"8"
"1462588802.24947";"около 12 тысяч";"62";"добродушный";"767";"43";"53";"11"
"1462590002.28408";"около 12 тысяч";"62";"добродушный";"767";"12";"53";"11"
"1462591202.26489";"около 12 тысяч";"62";"добродушный";"768";"344";"53";"11"
"1462592402.18898";"около 13 тысяч";"62";"добродушный";"768";"344";"53";"11"
"1462593602.06525";"около 10 тысяч";"62";"добродушный";"768";"289";"53";"11"
"1462594802.00354";"ни одного";"62";"добродушный";"768";"331";"54";"11"
"1462596002.59785";"около сотни";"62";"добродушный";"768";"228";"54";"13"
"1462597202.59225";"около сотни";"62";"добродушный";"768";"129";"54";"16"
"1462598402.10644";"около сотни";"62";"добродушный";"768";"13";"54";"19"
"1462599602.58783";"около сотни";"62";"добродушный";"768";"278";"54";"19"
"1462600802.74467";"около 3 тысяч";"62";"миролюбивый";"768";"107";"54";"19"
"1462602002.76531";"около 3 тысяч";"62";"миролюбивый";"768";"32";"54";"23"
"1462603202.06514";"около 4 тысяч";"62";"миролюбивый";"768";"279";"54";"23"
"1462604402.2849";"около 13 тысяч";"62";"миролюбивый";"768";"344";"54";"23"
"1462605602.46641";"около 9 десятков";"62";"миролюбивый";"768";"344";"54";"23"
"1462606802.69049";"около сотни";"62";"миролюбивый";"768";"257";"54";"43"
"1462608002.66355";"около 3 сотен";"62";"миролюбивый";"768";"142";"54";"45"
"1462609202.77303";"около 3 сотен";"62";"миролюбивый";"768";"31";"54";"48"
"1462610401.9499";"около 5 сотен";"62";"миролюбивый";"768";"110";"54";"51"
"1462611602.02292";"около 5 сотен";"62";"миролюбивый";"768";"91";"54";"55"
"1462612802.29012";"около 5 сотен";"62";"миролюбивый";"768";"157";"54";"58"
"1462614002.25159";"около 5 сотен";"62";"миролюбивый";"768";"176";"54";"60"
"1462615202.34935";"около 6 сотен";"62";"миролюбивый";"768";"43";"54";"61"
"1462616402.34312";"около 6 сотен";"62";"миролюбивый";"768";"31";"54";"63"
"1462617602.44355";"около 6 сотен";"62";"миролюбивый";"768";"25";"54";"68"
"1462618802.54817";"около 7 сотен";"62";"миролюбивый";"768";"78";"54";"72"
"1462620002.82318";"около 8 сотен";"62";"миролюбивый";"768";"344";"54";"72"
"1462621201.95158";"около тысячи";"62";"миролюбивый";"768";"344";"54";"72"
"1462622402.20977";"около 8 сотен";"62";"миролюбивый";"768";"272";"54";"73"
"1462623602.54384";"около 9 сотен";"62";"миролюбивый";"768";"182";"55";"76"
"1462624802.79031";"около тысячи";"62";"миролюбивый";"768";"32";"55";"80"
"1462626001.95454";"около 17 сотен";"62";"миролюбивый";"768";"291";"55";"80"
"1462627202.29197";"около 4 тысяч";"62";"миролюбивый";"768";"344";"55";"80"
"1462628402.23046";"около 20 тысяч";"62";"миролюбивый";"769";"255";"55";"84"
"1462629602.23979";"около 26 тысяч";"62";"миролюбивый";"769";"226";"55";"85"
"1462630802.36197";"около 26 тысяч";"62";"миролюбивый";"769";"111";"55";"88"
"1462632002.48963";"около 26 тысяч";"62";"миролюбивый";"769";"112";"55";"93"
"1462633202.55892";"около 27 тысяч";"62";"миролюбивый";"769";"23";"55";"96"
"1462634402.75426";"около 28 тысяч";"62";"миролюбивый";"769";"41";"56";"100"
"1462635602.83337";"около 28 тысяч";"62";"миролюбивый";"770";"25";"56";"100"
"1462636801.94345";"около 14 тысяч";"62";"миролюбивый";"770";"316";"56";"100"
"1462638002.1828";"около 10 тысяч";"62";"миролюбивый";"770";"327";"56";"2"
"1462639202.16976";"около 10 тысяч";"62";"миролюбивый";"770";"223";"56";"5"
"1462640402.36426";"около 10 тысяч";"62";"миролюбивый";"770";"92";"56";"9"
"1462641602.5453";"около 10 тысяч";"62";"миролюбивый";"770";"57";"56";"10"
"1462642802.84527";"около 9 тысяч";"62";"миролюбивый";"770";"78";"56";"14"
"1462644003.02619";"около 9 тысяч";"62";"миролюбивый";"770";"191";"56";"14"
"1462645202.10389";"около 13 тысяч";"62";"миролюбивый";"770";"279";"56";"14"
"1462646402.31857";"около 27 тысяч";"62";"миролюбивый";"771";"344";"56";"15"
"1462647602.39133";"около 27 тысяч";"62";"миролюбивый";"771";"260";"56";"21"
"1462648802.66667";"около 27 тысяч";"62";"миролюбивый";"771";"187";"56";"23"
"1462650002.86499";"около 27 тысяч";"62";"миролюбивый";"771";"56";"57";"25"
"1462651201.97149";"около 27 тысяч";"62";"миролюбивый";"771";"18";"57";"26"
"1462652402.04792";"около 29 тысяч";"62";"миролюбивый";"771";"237";"57";"26"
"1462653602.35048";"около 31 тысяч";"62";"миролюбивый";"771";"344";"57";"26"
