"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1426942802.14472";"около 6 тысяч";"105";"абсолютное добро";"1000";"499";"93";"3"
"1426944001.75352";"около 6 тысяч";"105";"абсолютное добро";"1000";"379";"93";"6"
"1426945202.03405";"около 6 тысяч";"105";"абсолютное добро";"1000";"301";"93";"8"
"1426946401.53444";"около 6 тысяч";"105";"абсолютное добро";"1000";"203";"93";"12"
"1426947601.74307";"около 7 тысяч";"105";"абсолютное добро";"1000";"115";"93";"14"
"1426948802.02868";"около 7 тысяч";"105";"абсолютное добро";"1000";"409";"93";"18"
"1426950001.47787";"около 7 тысяч";"105";"абсолютное добро";"1000";"308";"93";"22"
"1426951201.96081";"около 8 тысяч";"105";"абсолютное добро";"1000";"213";"93";"23"
"1426952402.24672";"около 9 тысяч";"105";"абсолютное добро";"1000";"198";"93";"25"
"1426953601.69723";"около 9 тысяч";"105";"абсолютное добро";"1000";"243";"93";"26"
"1426954801.4673";"около 9 тысяч";"105";"абсолютное добро";"1000";"393";"93";"28"
"1426956001.74791";"около 9 тысяч";"105";"абсолютное добро";"1000";"325";"93";"32"
"1426958401.68306";"около 10 тысяч";"105";"абсолютное добро";"1000";"130";"93";"36"
"1426959601.96856";"около 10 тысяч";"105";"абсолютное добро";"1000";"447";"93";"39"
"1426960802.41344";"около 10 тысяч";"105";"абсолютное добро";"1000";"316";"93";"43"
"1426962001.53912";"около 10 тысяч";"105";"абсолютное добро";"1000";"198";"93";"46"
"1426963201.82291";"около 11 тысяч";"105";"абсолютное добро!";"1000";"467";"93";"49"
"1426964402.25324";"около 11 тысяч";"105";"абсолютное добро!";"1000";"269";"93";"52"
"1426965601.44241";"около 11 тысяч";"105";"абсолютное добро!";"1000";"153";"94";"55"
"1426966801.73148";"около 11 тысяч";"105";"абсолютное добро!";"1000";"94";"94";"58"
"1426968002.02561";"около 11 тысяч";"105";"абсолютное добро!";"1000";"248";"94";"58"
"1426969201.31145";"около 11 тысяч";"105";"абсолютное добро!";"1000";"145";"94";"61"
"1426970401.61613";"около 11 тысяч";"105";"абсолютное добро!";"1000";"413";"94";"65"
"1426971601.97773";"около 11 тысяч";"105";"абсолютное добро";"1000";"327";"94";"71"
"1426972802.2725";"около 11 тысяч";"105";"абсолютное добро";"1000";"284";"94";"72"
"1426974001.57902";"около 12 тысяч";"105";"абсолютное добро";"1000";"516";"94";"72"
"1426975201.86044";"около 15 тысяч";"105";"абсолютное добро";"1000";"516";"94";"72"
"1426976402.1528";"около 7 тысяч";"105";"абсолютное добро";"1000";"516";"94";"72"
"1426977601.44434";"около 5 тысяч";"105";"абсолютное добро";"1000";"436";"94";"75"
"1426978801.74597";"около 5 тысяч";"105";"абсолютное добро";"1000";"350";"94";"79"
"1426980002.02762";"около 5 тысяч";"105";"абсолютное добро";"1000";"244";"94";"92"
"1426981201.32927";"около 5 тысяч";"105";"абсолютное добро";"1000";"179";"94";"100"
"1426982401.62056";"около 7 тысяч";"105";"абсолютное добро";"1000";"179";"94";"100"
"1426983601.98447";"около 4 тысяч";"105";"абсолютное добро";"1000";"133";"94";"1"
"1426984802.2711";"около 4 тысяч";"105";"абсолютное добро";"1000";"58";"94";"4"
"1426986001.55399";"около 4 тысяч";"105";"абсолютное добро";"1000";"99";"94";"7"
"1426987201.83726";"около 4 тысяч";"105";"абсолютное добро";"1000";"243";"94";"10"
"1426988402.11845";"около 4 тысяч";"105";"абсолютное добро";"1000";"121";"94";"14"
"1426989601.40728";"около 4 тысяч";"105";"абсолютное добро";"1000";"209";"94";"17"
"1426990801.70925";"около 5 тысяч";"105";"абсолютное добро";"1000";"149";"94";"21"
"1427013601.87508";"около 5 тысяч";"105";"абсолютное добро";"1000";"325";"94";"60"
"1427014802.30245";"около 5 тысяч";"105";"абсолютное добро";"1000";"215";"94";"63"
"1427016002.05467";"около 5 тысяч";"105";"абсолютное добро";"1000";"59";"94";"64"
"1427017202.33443";"около 5 тысяч";"105";"абсолютное добро";"1000";"500";"94";"67"
"1427018401.7646";"около 5 тысяч";"105";"абсолютное добро";"1000";"339";"94";"72"
"1427019602.22543";"около 5 тысяч";"105";"абсолютное добро";"1000";"189";"94";"74"
"1427020801.50674";"около 5 тысяч";"105";"абсолютное добро";"1000";"516";"94";"77"
"1427022001.92641";"около 6 тысяч";"105";"абсолютное добро";"1000";"353";"94";"80"
"1427023201.50258";"около 6 тысяч";"105";"абсолютное добро";"1000";"327";"94";"84"
"1427024401.78149";"около 8 тысяч";"105";"абсолютное добро";"1000";"263";"94";"86"
"1427025602.26204";"около 8 тысяч";"105";"абсолютное добро";"1000";"143";"94";"91"
"1427026801.84668";"около 8 тысяч";"105";"абсолютное добро";"1000";"327";"94";"93"
"1427028002.13909";"около 8 тысяч";"105";"абсолютное добро";"1000";"92";"94";"94"
"1427029201.69693";"около 8 тысяч";"105";"абсолютное добро";"1000";"73";"94";"96"
"1427030401.74817";"около 8 тысяч";"105";"абсолютное добро!";"1000";"85";"94";"100"
"1427031602.03091";"около 9 тысяч";"105";"абсолютное добро!";"1000";"85";"94";"100"
"1427032801.48216";"около 11 тысяч";"105";"абсолютное добро!";"1000";"335";"94";"100"
"1427034001.47315";"около 10 тысяч";"105";"абсолютное добро!";"1000";"516";"94";"0"
"1427035201.86175";"около 10 тысяч";"105";"абсолютное добро!";"1000";"388";"94";"3"
"1427036402.33062";"около 11 тысяч";"105";"абсолютное добро";"1000";"411";"94";"7"
"1427037602.04835";"около 11 тысяч";"105";"абсолютное добро";"1000";"301";"94";"25"
"1427038801.33059";"около 11 тысяч";"105";"абсолютное добро";"1000";"185";"94";"29"
"1427040001.77332";"около 11 тысяч";"105";"абсолютное добро";"1000";"117";"94";"33"
"1427041201.66094";"около 11 тысяч";"105";"абсолютное добро";"1000";"369";"94";"37"
"1427042401.97465";"около 11 тысяч";"105";"абсолютное добро";"1000";"248";"94";"40"
"1427043602.44471";"около 11 тысяч";"105";"абсолютное добро";"1000";"109";"94";"64"
"1427044801.91798";"около 11 тысяч";"105";"абсолютное добро";"1000";"126";"94";"66"
"1427046002.21366";"около 11 тысяч";"105";"абсолютное добро!";"1000";"470";"94";"71"
"1427047201.66723";"около 11 тысяч";"105";"абсолютное добро!";"1000";"386";"94";"76"
"1427048401.951";"около 11 тысяч";"105";"абсолютное добро!";"1000";"208";"94";"80"
"1427049602.23945";"около 11 тысяч";"105";"абсолютное добро!";"1000";"103";"94";"84"
"1427050801.68674";"около 11 тысяч";"105";"абсолютное добро!";"1000";"114";"94";"88"
"1427052002.27888";"около 11 тысяч";"105";"абсолютное добро!";"1000";"88";"94";"91"
"1427053201.5768";"около 12 тысяч";"105";"абсолютное добро!";"1000";"136";"94";"94"
"1427054401.88225";"около 12 тысяч";"105";"абсолютное добро!";"1000";"169";"94";"96"
"1427055602.205";"около 18 сотен";"105";"абсолютное добро!";"1000";"443";"96";"96"
"1427056801.53288";"около 3 тысяч";"105";"абсолютное добро!";"1000";"516";"96";"96"
"1427058001.84452";"около 5 тысяч";"105";"абсолютное добро";"1000";"516";"96";"96"
"1427059202.16636";"около 4 тысяч";"105";"абсолютное добро";"1000";"516";"96";"96"
"1427060401.45879";"около 4 тысяч";"105";"абсолютное добро";"1000";"450";"96";"97"
"1427061601.73685";"около 4 тысяч";"105";"абсолютное добро";"1000";"354";"96";"100"
"1427062802.02534";"около 6 тысяч";"105";"абсолютное добро";"1000";"337";"96";"100"
"1427064001.30791";"около 3 тысяч";"105";"абсолютное добро";"1000";"331";"96";"0"
"1427065201.60424";"около 3 тысяч";"105";"абсолютное добро";"1000";"324";"96";"6"
"1427066401.90748";"около 3 тысяч";"105";"абсолютное добро";"1000";"196";"96";"9"
"1427067602.1951";"около 3 тысяч";"105";"абсолютное добро";"1000";"77";"96";"16"
"1427068801.49042";"около 3 тысяч";"105";"абсолютное добро!";"1000";"444";"96";"20"
"1427070001.78367";"около 3 тысяч";"105";"абсолютное добро!";"1000";"405";"96";"26"
"1427071202.07046";"около 3 тысяч";"105";"абсолютное добро!";"1000";"335";"96";"42"
"1427072401.36347";"около 4 тысяч";"105";"абсолютное добро!";"1000";"303";"96";"51"
"1427073601.66592";"около 4 тысяч";"105";"абсолютное добро!";"1000";"99";"96";"54"
"1427074801.9489";"около 4 тысяч";"105";"абсолютное добро!";"1000";"112";"96";"61"
"1427076002.28003";"около 4 тысяч";"105";"абсолютное добро!";"1000";"19";"96";"69"
"1427077201.70664";"около 4 тысяч";"105";"абсолютное добро!";"1000";"54";"96";"73"
"1427078402.01198";"около 4 тысяч";"105";"абсолютное добро!";"1000";"21";"96";"77"
"1427079601.30508";"около 4 тысяч";"105";"абсолютное добро";"1000";"37";"96";"83"
"1427080801.60064";"около 4 тысяч";"105";"абсолютное добро";"1000";"36";"96";"90"
"1427082001.89163";"около 4 тысяч";"105";"абсолютное добро";"1000";"29";"96";"94"
"1427083202.20054";"около 4 тысяч";"105";"абсолютное добро";"1000";"54";"96";"95"
"1427084401.49911";"около 5 тысяч";"105";"абсолютное добро";"1000";"516";"96";"95"
"1427085602.07213";"около 6 тысяч";"105";"абсолютное добро";"1000";"516";"96";"95"
"1427086801.52942";"около тысячи";"105";"абсолютное добро";"1000";"516";"96";"95"
"1427088001.97394";"около тысячи";"105";"абсолютное добро";"1000";"477";"96";"99"
"1427089202.25591";"около 3 тысяч";"105";"абсолютное добро";"1000";"440";"96";"100"
"1427090401.71222";"около 18 сотен";"105";"абсолютное добро";"1000";"440";"96";"100"
"1427091602.1226";"около 17 сотен";"105";"абсолютное добро";"1000";"309";"96";"1"
"1427092801.42177";"около 17 сотен";"105";"абсолютное добро";"1000";"265";"96";"6"
"1427094001.90456";"около 2 тысяч";"105";"абсолютное добро";"1000";"342";"96";"9"
"1427095202.15452";"около 2 тысяч";"105";"абсолютное добро";"1000";"232";"96";"13"
"1427096401.44996";"около 2 тысяч";"105";"абсолютное добро";"1000";"243";"96";"17"
"1427097601.88016";"около 2 тысяч";"105";"абсолютное добро";"1000";"154";"96";"31"
"1427098802.13302";"около 2 тысяч";"105";"абсолютное добро!";"1000";"244";"96";"32"
"1427100001.41334";"около 3 тысяч";"105";"абсолютное добро!";"1000";"196";"96";"34"
"1427101201.84073";"около 6 тысяч";"105";"абсолютное добро!";"1000";"458";"96";"42"
"1427102401.85055";"около 6 тысяч";"105";"абсолютное добро!";"1000";"448";"96";"45"
"1427103602.16244";"около 6 тысяч";"105";"абсолютное добро!";"1000";"350";"96";"47"
"1427104801.60799";"около 6 тысяч";"105";"абсолютное добро!";"1000";"403";"96";"51"
"1427106001.87913";"около 6 тысяч";"105";"абсолютное добро!";"1000";"308";"96";"54"
"1427107202.1733";"около 6 тысяч";"105";"абсолютное добро!";"1000";"194";"96";"72"
"1427108401.60071";"около 6 тысяч";"105";"абсолютное добро!";"1000";"114";"96";"75"
"1427109601.53758";"около 6 тысяч";"105";"абсолютное добро!";"1000";"420";"96";"79"
"1427110801.82727";"около 6 тысяч";"105";"абсолютное добро!";"1000";"484";"96";"82"
"1427112002.40812";"около 6 тысяч";"105";"абсолютное добро!";"1000";"382";"96";"87"
"1427113201.43808";"около 6 тысяч";"105";"абсолютное добро!";"1000";"415";"96";"92"
"1427114401.75487";"около 6 тысяч";"105";"абсолютное добро!";"1000";"335";"96";"94"
"1427115602.20416";"около 6 тысяч";"105";"абсолютное добро!";"1000";"208";"96";"98"
"1427116801.78537";"около 7 тысяч";"105";"абсолютное добро!";"1000";"502";"96";"99"
"1427118002.0833";"около 12 тысяч";"105";"абсолютное добро!";"1000";"502";"96";"99"
"1427119201.54887";"около 9 тысяч";"105";"абсолютное добро!";"1000";"502";"96";"99"
"1427120401.71759";"около 7 тысяч";"105";"абсолютное добро!";"1000";"502";"96";"100"
"1427121602.0012";"около 6 тысяч";"105";"абсолютное добро!";"1000";"502";"96";"100"
"1427122801.46244";"около 6 тысяч";"105";"абсолютное добро!";"1000";"445";"96";"0"
"1427124001.53933";"около 6 тысяч";"105";"абсолютное добро!";"1000";"353";"96";"5"
"1427125201.95553";"около 6 тысяч";"105";"абсолютное добро!";"1000";"246";"96";"9"
"1427126402.41052";"около 7 тысяч";"105";"абсолютное добро!";"1000";"159";"96";"12"
"1427127601.8452";"около 7 тысяч";"105";"абсолютное добро!";"1000";"69";"96";"15"
"1427128802.13221";"около 7 тысяч";"105";"абсолютное добро!";"1000";"17";"96";"17"
"1427130001.59361";"около 7 тысяч";"105";"абсолютное добро!";"1000";"353";"96";"17"
"1427131201.28972";"около 8 тысяч";"105";"абсолютное добро!";"1000";"516";"96";"17"
"1427132401.57304";"около 5 тысяч";"105";"абсолютное добро!";"1000";"516";"96";"17"
"1427133602.06441";"около 5 тысяч";"105";"абсолютное добро!";"1000";"507";"96";"17"
"1427134803.63454";"около 5 тысяч";"105";"абсолютное добро!";"1000";"382";"96";"21"
"1427136001.93569";"около 6 тысяч";"105";"абсолютное добро!";"1000";"221";"96";"23"
"1427137202.39435";"около 6 тысяч";"105";"абсолютное добро!";"1000";"140";"96";"26"
"1427138401.66218";"около 6 тысяч";"105";"абсолютное добро!";"1000";"31";"96";"30"
"1427139601.94718";"около 6 тысяч";"105";"абсолютное добро!";"1000";"475";"96";"33"
"1427140802.25877";"около 6 тысяч";"105";"абсолютное добро!";"1000";"311";"96";"36"
"1427142001.55176";"около 6 тысяч";"105";"абсолютное добро!";"1000";"102";"96";"39"
"1427143201.86139";"около 6 тысяч";"105";"абсолютное добро!";"1000";"485";"96";"51"
"1427144402.17283";"около 7 тысяч";"105";"абсолютное добро!";"1000";"260";"96";"54"
"1427145601.47617";"около 7 тысяч";"105";"абсолютное добро!";"1000";"115";"96";"56"
"1427146801.76092";"около 7 тысяч";"105";"абсолютное добро!";"1000";"220";"96";"58"
"1427148002.07929";"около 7 тысяч";"105";"абсолютное добро!";"1000";"161";"96";"62"
"1427149201.38377";"около 7 тысяч";"105";"абсолютное добро!";"1000";"40";"96";"64"
"1427150401.68348";"около 7 тысяч";"105";"абсолютное добро!";"1000";"164";"96";"67"
"1427151602.01406";"около 7 тысяч";"105";"абсолютное добро!";"1000";"69";"96";"70"
"1427152801.30814";"около 7 тысяч";"105";"абсолютное добро!";"1000";"37";"96";"73"
"1427154001.61734";"около 7 тысяч";"105";"абсолютное добро!";"1000";"116";"96";"74"
"1427155201.90584";"около 7 тысяч";"105";"абсолютное добро!";"1000";"472";"96";"74"
"1427156402.20237";"около 9 тысяч";"105";"абсолютное добро!";"1000";"516";"96";"74"
"1427157601.4948";"около 10 тысяч";"105";"абсолютное добро!";"1000";"516";"96";"74"
"1427158801.79641";"около 5 тысяч";"105";"абсолютное добро!";"1000";"516";"96";"74"
"1427160002.10523";"около 5 тысяч";"105";"абсолютное добро!";"1000";"472";"96";"75"
"1427161201.48113";"около 5 тысяч";"105";"абсолютное добро!";"1000";"359";"96";"79"
"1427162401.76959";"около 6 тысяч";"105";"абсолютное добро!";"1000";"174";"96";"81"
"1427163602.53398";"около 6 тысяч";"105";"абсолютное добро!";"1000";"19";"96";"88"
"1427164801.86265";"около 7 тысяч";"105";"абсолютное добро!";"1000";"140";"96";"91"
"1427166002.15582";"около 7 тысяч";"105";"абсолютное добро";"1000";"131";"96";"98"
"1427167201.47847";"около 7 тысяч";"105";"абсолютное добро";"1000";"131";"96";"100"
"1427168401.78935";"около 14 тысяч";"105";"абсолютное добро";"1000";"469";"96";"100"
"1427169602.09053";"около 12 тысяч";"105";"абсолютное добро";"1000";"516";"96";"4"
"1427170801.39752";"около 12 тысяч";"105";"абсолютное добро";"1000";"516";"96";"13"
"1427172001.69818";"около 12 тысяч";"105";"абсолютное добро";"1000";"510";"96";"22"
"1427173202.13608";"около 12 тысяч";"105";"абсолютное добро";"1000";"409";"96";"26"
"1427174401.59864";"около 13 тысяч";"105";"абсолютное добро";"1000";"268";"96";"27"
"1427175601.88444";"около 13 тысяч";"105";"абсолютное добро";"1000";"36";"96";"29"
"1427176802.35735";"около 13 тысяч";"105";"абсолютное добро!";"1000";"408";"96";"33"
"1427178002.05163";"около 13 тысяч";"105";"абсолютное добро!";"1000";"413";"96";"36"
"1427179201.36292";"около 13 тысяч";"105";"абсолютное добро!";"1000";"264";"96";"45"
"1427180401.80945";"около 13 тысяч";"105";"абсолютное добро!";"1000";"175";"96";"50"
"1427181601.43935";"около 13 тысяч";"105";"абсолютное добро!";"1000";"474";"96";"73"
"1427182801.74119";"около 13 тысяч";"105";"абсолютное добро!";"1000";"362";"96";"77"
"1427184002.21586";"около 13 тысяч";"105";"абсолютное добро!";"1000";"261";"96";"82"
"1427185201.49098";"около 16 тысяч";"105";"абсолютное добро!";"1000";"417";"96";"82"
"1427186401.78011";"около 16 тысяч";"105";"абсолютное добро!";"1000";"315";"96";"84"
"1427187602.2681";"около 16 тысяч";"105";"абсолютное добро!";"1000";"299";"98";"87"
"1427188802.02172";"около 16 тысяч";"105";"абсолютное добро!";"1000";"107";"98";"89"
"1427190001.32241";"около 16 тысяч";"105";"абсолютное добро!";"1000";"341";"98";"93"
"1427191201.79287";"около 16 тысяч";"105";"абсолютное добро!";"1000";"368";"98";"96"
"1427192401.8376";"около 16 тысяч";"105";"абсолютное добро!";"1000";"152";"98";"98"
"1427193602.11999";"около 17 тысяч";"105";"абсолютное добро!";"1000";"50";"98";"100"
"1427194801.6058";"около 21 тысяч";"105";"абсолютное добро!";"1000";"50";"98";"100"
"1427196001.97775";"около 21 тысяч";"105";"абсолютное добро!";"1000";"414";"98";"100"
"1427197202.26022";"около 18 тысяч";"105";"абсолютное добро!";"1000";"502";"98";"1"
"1427198401.6938";"около 18 тысяч";"105";"абсолютное добро!";"1000";"391";"98";"6"
"1427199601.54539";"около 18 тысяч";"105";"абсолютное добро!";"1000";"239";"98";"10"
"1427200801.83409";"около 18 тысяч";"105";"абсолютное добро!";"1000";"133";"98";"13"
"1427202002.2851";"около 18 тысяч";"105";"абсолютное добро!";"1000";"63";"99";"18"
"1427203201.95553";"около 18 тысяч";"105";"абсолютное добро!";"1000";"372";"99";"20"
"1427204402.24253";"около 18 тысяч";"105";"абсолютное добро!";"1000";"230";"99";"23"
"1427206802.19835";"около 18 тысяч";"105";"абсолютное добро!";"1000";"357";"99";"41"
"1427208001.59698";"около 18 тысяч";"105";"абсолютное добро!";"1000";"303";"99";"47"
"1427209202.07827";"около 18 тысяч";"105";"абсолютное добро!";"1000";"389";"99";"56"
"1427210401.71151";"около 18 тысяч";"105";"абсолютное добро!";"1000";"324";"99";"63"
"1427211602.00162";"около 19 тысяч";"105";"абсолютное добро!";"1000";"469";"99";"71"
"1427212801.47529";"около 19 тысяч";"105";"абсолютное добро!";"1000";"279";"99";"74"
"1427214002.27605";"около 19 тысяч";"105";"абсолютное добро!";"1000";"161";"99";"79"
"1427215201.57395";"около 19 тысяч";"105";"абсолютное добро!";"1000";"221";"99";"80"
"1427216402.1266";"около 19 тысяч";"105";"абсолютное добро!";"1000";"516";"99";"80"
"1427217602.12656";"около 22 тысяч";"105";"абсолютное добро!";"1000";"516";"99";"80"
"1427218801.44072";"около 23 тысяч";"105";"абсолютное добро!";"1000";"516";"99";"80"
"1427220001.91278";"около 12 тысяч";"105";"абсолютное добро!";"1000";"474";"99";"81"
"1427221201.64755";"около 12 тысяч";"105";"абсолютное добро!";"1000";"395";"99";"85"
"1427222402.06155";"около 13 тысяч";"105";"абсолютное добро!";"1000";"230";"99";"88"
"1427223601.53286";"около 13 тысяч";"105";"абсолютное добро!";"1000";"229";"99";"91"
"1427224802.26105";"около 13 тысяч";"105";"абсолютное добро!";"1000";"212";"99";"92"
"1427226001.57634";"около 13 тысяч";"105";"абсолютное добро!";"1000";"181";"99";"98"
"1427227201.87869";"около 13 тысяч";"105";"абсолютное добро!";"1000";"164";"99";"100"
"1427228402.19849";"около 17 тысяч";"105";"абсолютное добро!";"1000";"305";"99";"100"
"1427229601.5143";"около 16 тысяч";"105";"абсолютное добро!";"1000";"516";"99";"100"
"1427230801.83854";"около 12 тысяч";"105";"абсолютное добро";"1000";"383";"99";"2"
"1427232002.1799";"около 12 тысяч";"105";"абсолютное добро";"1000";"250";"99";"8"
"1427233201.48951";"около 12 тысяч";"105";"абсолютное добро";"1000";"154";"99";"12"
"1427234401.79469";"около 12 тысяч";"105";"абсолютное добро";"1000";"134";"99";"16"
"1427235602.08418";"около 13 тысяч";"105";"абсолютное добро!";"1000";"397";"99";"19"
"1427236801.3891";"около 13 тысяч";"105";"абсолютное добро!";"1000";"229";"99";"23"
"1427238001.71973";"около 13 тысяч";"105";"абсолютное добро!";"1000";"135";"99";"28"
"1427239202.12935";"около 13 тысяч";"105";"абсолютное добро!";"1000";"35";"99";"35"
"1427240401.42377";"около 13 тысяч";"105";"абсолютное добро!";"1000";"161";"99";"40"
"1427241601.76291";"около 13 тысяч";"105";"абсолютное добро!";"1000";"58";"99";"45"
"1427242802.06859";"около 13 тысяч";"105";"абсолютное добро!";"1000";"316";"99";"60"
"1427244001.36781";"около 13 тысяч";"105";"абсолютное добро!";"1000";"218";"99";"64"
"1427245201.66136";"около 13 тысяч";"105";"абсолютное добро!";"1000";"89";"99";"68"
"1427246401.95802";"около 13 тысяч";"105";"абсолютное добро!";"1000";"106";"99";"73"
"1427247602.25413";"около 13 тысяч";"105";"абсолютное добро!";"1000";"463";"99";"73"
"1427248801.56779";"около 17 тысяч";"105";"абсолютное добро!";"1000";"516";"99";"73"
"1427250001.90703";"около 18 тысяч";"105";"абсолютное добро!";"1000";"516";"99";"73"
"1427251202.19876";"около 13 тысяч";"105";"абсолютное добро!";"1000";"511";"99";"73"
"1427252401.7341";"около 13 тысяч";"105";"абсолютное добро";"1000";"445";"99";"78"
"1427253602.0811";"около 13 тысяч";"105";"абсолютное добро";"1000";"331";"99";"81"
"1427254801.39155";"около 13 тысяч";"105";"абсолютное добро";"1000";"208";"99";"85"
"1427256001.67985";"около 13 тысяч";"105";"абсолютное добро";"1000";"114";"99";"89"
"1427257201.99423";"около 14 тысяч";"105";"абсолютное добро";"1000";"208";"99";"94"
"1427258401.31772";"около 14 тысяч";"105";"абсолютное добро";"1000";"123";"99";"100"
"1427259601.78634";"около 4 тысяч";"106";"абсолютное добро";"1000";"520";"0";"100"
"1427260802.18473";"около 9 тысяч";"106";"абсолютное добро";"1000";"520";"0";"100"
"1427262001.46074";"около 5 тысяч";"106";"абсолютное добро";"1000";"427";"0";"0"
"1427263201.90347";"около 5 тысяч";"106";"абсолютное добро";"1000";"330";"0";"3"
"1427264402.16805";"около 5 тысяч";"106";"абсолютное добро";"1000";"185";"0";"6"
"1427265601.46487";"около 5 тысяч";"106";"абсолютное добро";"1000";"93";"0";"10"
"1427266801.90885";"около 5 тысяч";"106";"абсолютное добро";"1000";"372";"0";"13"
"1427268002.17529";"около 5 тысяч";"106";"абсолютное добро";"1000";"297";"0";"17"
"1427269201.48282";"около 5 тысяч";"106";"абсолютное добро";"1000";"170";"0";"20"
"1427270401.97626";"около 5 тысяч";"106";"абсолютное добро";"1000";"79";"0";"23"
"1427271601.85661";"около 6 тысяч";"106";"абсолютное добро!";"1000";"491";"0";"26"
"1427272802.15801";"около 7 тысяч";"106";"абсолютное добро!";"1000";"465";"0";"27"
"1427274001.61756";"около 7 тысяч";"106";"абсолютное добро";"1000";"315";"0";"30"
"1427275202.11822";"около 7 тысяч";"106";"абсолютное добро!";"1000";"512";"0";"34"
"1427276401.4137";"около 7 тысяч";"106";"абсолютное добро!";"1000";"421";"0";"52"
"1427277601.91994";"около 7 тысяч";"106";"абсолютное добро!";"1000";"349";"0";"57"
"1427278801.6682";"около 8 тысяч";"106";"абсолютное добро!";"1000";"234";"0";"60"
"1427280001.97618";"около 8 тысяч";"106";"абсолютное добро!";"1000";"208";"0";"62"
"1427281202.54805";"около 8 тысяч";"106";"абсолютное добро!";"1000";"83";"0";"64"
"1427282401.77938";"около 8 тысяч";"106";"абсолютное добро!";"1000";"363";"0";"68"
"1427283602.0737";"около 8 тысяч";"106";"абсолютное добро!";"1000";"293";"0";"71"
"1427284801.51485";"около 8 тысяч";"106";"абсолютное добро!";"1000";"353";"0";"73"
"1427286001.8011";"около 8 тысяч";"106";"абсолютное добро!";"1000";"219";"0";"75"
"1427287202.11894";"около 18 тысяч";"106";"абсолютное добро!";"1000";"358";"0";"77"
"1427288401.5899";"около 18 тысяч";"106";"абсолютное добро!";"1000";"245";"0";"81"
"1427289602.15141";"около 18 тысяч";"106";"абсолютное добро!";"1000";"328";"0";"84"
"1427290801.45623";"около 19 тысяч";"106";"абсолютное добро!";"1000";"520";"0";"84"
"1427292001.89514";"около 21 тысяч";"106";"абсолютное добро!";"1000";"520";"0";"84"
"1427293202.25733";"около 18 тысяч";"106";"абсолютное добро!";"1000";"514";"0";"84"
"1427294401.63298";"около 15 тысяч";"106";"абсолютное добро!";"1000";"411";"0";"88"
"1427295602.08921";"около 15 тысяч";"106";"абсолютное добро!";"1000";"237";"0";"90"
"1427296801.41161";"около 15 тысяч";"106";"абсолютное добро!";"1000";"99";"0";"92"
"1427298001.70574";"около 15 тысяч";"106";"абсолютное добро!";"1000";"236";"0";"96"
"1427299202.18207";"около 15 тысяч";"106";"абсолютное добро!";"1000";"92";"0";"98"
"1427300401.69259";"около 15 тысяч";"106";"абсолютное добро!";"1000";"52";"0";"100"
"1427301601.98974";"около 9 тысяч";"106";"абсолютное добро!";"1000";"157";"1";"100"
"1427302802.46054";"около 9 тысяч";"106";"абсолютное добро!";"1000";"485";"1";"100"
"1427304002.25381";"около 5 тысяч";"106";"абсолютное добро!";"1000";"494";"1";"2"
"1427305201.55476";"около 5 тысяч";"106";"абсолютное добро!";"1000";"413";"1";"7"
"1427306402.0012";"около 5 тысяч";"106";"абсолютное добро!";"1000";"321";"1";"11"
"1427307602.22255";"около 9 тысяч";"106";"абсолютное добро!";"1000";"209";"1";"14"
"1427308801.63192";"около 9 тысяч";"106";"абсолютное добро!";"1000";"21";"1";"15"
"1427310002.11313";"около 9 тысяч";"106";"абсолютное добро!";"1000";"250";"1";"15"
"1427311201.43447";"около 8 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"15"
"1427312401.72432";"около 8 тысяч";"106";"абсолютное добро!";"1000";"465";"1";"17"
"1427313602.07376";"около 9 тысяч";"106";"абсолютное добро!";"1000";"372";"1";"21"
"1427314801.36337";"около 9 тысяч";"106";"абсолютное добро!";"1000";"158";"1";"23"
"1427316001.65486";"около 9 тысяч";"106";"абсолютное добро!";"1000";"54";"1";"26"
"1427317201.95794";"около 9 тысяч";"106";"абсолютное добро";"1000";"432";"1";"31"
"1427318402.26084";"около 9 тысяч";"106";"абсолютное добро";"1000";"345";"1";"35"
"1427319601.5534";"около 10 тысяч";"106";"абсолютное добро";"1000";"228";"1";"37"
"1427320801.87937";"около 10 тысяч";"106";"абсолютное добро";"1000";"105";"1";"39"
"1427322002.18251";"около 10 тысяч";"106";"абсолютное добро";"1000";"36";"1";"44"
"1427323201.52332";"около 10 тысяч";"106";"абсолютное добро";"1000";"164";"1";"47"
"1427324401.80427";"около 10 тысяч";"106";"абсолютное добро!";"1000";"208";"1";"50"
"1427325602.12436";"около 10 тысяч";"106";"абсолютное добро!";"1000";"366";"1";"52"
"1427326801.44259";"около 11 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"52"
"1427328001.73111";"около 13 тысяч";"106";"абсолютное добро!";"1000";"520";"1";"52"
"1427329202.01284";"около 4 сотен";"106";"абсолютное добро!";"1000";"520";"1";"52"
"1427330401.29541";"около 5 сотен";"106";"абсолютное добро!";"1000";"409";"1";"55"
"1427331601.58214";"около 6 сотен";"106";"абсолютное добро!";"1000";"260";"1";"58"
"1427332801.87133";"около 7 сотен";"106";"абсолютное добро!";"1000";"160";"1";"61"
