"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1424210401.73504";"около тысячи";"32";"агрессивный";"738";"163";"41";"48"
"1424211602.03035";"около 16 сотен";"32";"агрессивный";"738";"224";"41";"48"
"1424212801.43025";"около тысячи";"32";"агрессивный";"738";"224";"41";"48"
"1424214001.71548";"около тысячи";"32";"агрессивный";"738";"166";"41";"52"
"1424215201.9993";"около тысячи";"32";"агрессивный";"738";"24";"42";"53"
"1424216401.2781";"около тысячи";"32";"агрессивный";"738";"59";"42";"58"
"1424217601.58306";"около тысячи";"32";"агрессивный";"738";"198";"42";"60"
"1424218801.86932";"около тысячи";"32";"агрессивный";"738";"129";"42";"65"
"1424220002.16762";"около 15 сотен";"32";"агрессивный";"738";"27";"42";"69"
"1424221201.49057";"около 15 сотен";"32";"агрессивный";"738";"25";"42";"74"
"1424222401.77863";"около 5 сотен";"32";"агрессивный";"738";"23";"43";"78"
"1424223602.06414";"около 4 сотен";"32";"агрессивный";"738";"119";"43";"79"
"1424224801.4537";"около тысячи";"32";"агрессивный";"738";"224";"43";"79"
"1424226001.74349";"около 7 сотен";"32";"агрессивный";"738";"205";"43";"79"
"1424227202.03959";"около 8 сотен";"32";"агрессивный";"738";"107";"43";"85"
"1424228401.33744";"около 8 сотен";"32";"агрессивный";"738";"32";"43";"88"
"1424229601.64252";"около 7 сотен";"32";"агрессивный";"738";"86";"43";"89"
"1424230801.93573";"около 7 сотен";"32";"агрессивный";"738";"206";"43";"89"
"1424232001.26027";"около 7 сотен";"32";"агрессивный";"738";"139";"43";"92"
"1424233201.58146";"около тысячи";"32";"агрессивный";"738";"83";"43";"94"
"1424234401.88269";"около тысячи";"32";"агрессивный";"738";"120";"44";"99"
"1424235602.34834";"около тысячи";"32";"агрессивный";"739";"27";"45";"100"
"1424236802.05671";"около 9 сотен";"32";"агрессивный";"740";"89";"45";"100"
"1424238001.35407";"около 8 сотен";"32";"агрессивный";"740";"224";"45";"0"
"1424239201.97673";"около 9 сотен";"32";"агрессивный";"740";"154";"46";"3"
"1424240401.65956";"около тысячи";"32";"агрессивный";"740";"56";"46";"6"
"1424241601.95503";"около тысячи";"32";"агрессивный";"740";"160";"46";"7"
"1424242801.43532";"около тысячи";"32";"агрессивный";"740";"203";"46";"12"
"1424244001.22193";"около тысячи";"32";"агрессивный";"740";"57";"46";"17"
"1424245201.5284";"около тысячи";"32";"агрессивный";"740";"32";"46";"20"
"1424246401.9699";"около тысячи";"32";"агрессивный";"740";"26";"46";"25"
"1424247601.42493";"около тысячи";"32";"агрессивный";"740";"137";"46";"30"
"1424248801.69888";"около 17 сотен";"32";"агрессивный";"740";"214";"46";"30"
"1424250002.14086";"около тысячи";"32";"агрессивный";"740";"193";"46";"31"
"1424251201.30895";"около тысячи";"32";"агрессивный";"740";"121";"47";"34"
"1424252401.59534";"около тысячи";"32";"агрессивный";"740";"49";"47";"38"
"1424253602.05048";"около тысячи";"32";"агрессивный";"740";"99";"47";"44"
"1424254801.50778";"около тысячи";"32";"агрессивный";"740";"22";"47";"47"
"1424256001.79902";"около 2 тысяч";"32";"агрессивный";"740";"21";"48";"53"
"1424257202.25933";"около 2 тысяч";"32";"агрессивный";"740";"224";"48";"53"
"1424258401.57989";"около тысячи";"32";"агрессивный";"740";"163";"48";"53"
"1424259601.87526";"около 3 тысяч";"32";"агрессивный";"743";"136";"48";"54"
"1424260802.32451";"около 3 тысяч";"32";"агрессивный";"743";"24";"48";"61"
"1424262001.79636";"около 3 тысяч";"32";"агрессивный";"743";"56";"49";"67"
"1424263202.10827";"около 3 тысяч";"32";"агрессивный";"743";"33";"49";"68"
"1424264401.56559";"около 3 тысяч";"32";"агрессивный";"743";"224";"49";"68"
"1424265601.19935";"около 2 сотен";"32";"агрессивный";"744";"224";"49";"68"
"1424266801.49068";"около 2 сотен";"32";"агрессивный";"744";"158";"49";"71"
"1424268001.9478";"около 3 сотен";"32";"агрессивный";"744";"74";"49";"77"
"1424269201.30722";"около 4 сотен";"32";"агрессивный";"744";"19";"49";"81"
"1424270401.60302";"около 5 сотен";"32";"агрессивный";"744";"45";"50";"87"
"1424272801.3957";"около 6 сотен";"32";"агрессивный";"744";"21";"50";"97"
"1424274001.68882";"ни одного";"32";"агрессивный";"744";"184";"50";"99"
"1424275202.1462";"около 8 сотен";"32";"агрессивный";"745";"183";"50";"100"
"1424276401.81358";"около 8 сотен";"32";"агрессивный";"745";"183";"50";"100"
"1424278801.50289";"около 6 сотен";"32";"агрессивный";"745";"108";"50";"6"
"1424280001.51785";"около 7 сотен";"32";"агрессивный";"745";"35";"51";"10"
"1424281201.86996";"около 7 сотен";"32";"агрессивный";"745";"163";"51";"11"
"1424282402.33505";"около 2 тысяч";"32";"агрессивный";"745";"224";"51";"11"
"1424283601.99263";"около тысячи";"32";"агрессивный";"745";"203";"51";"12"
"1424284801.29065";"около тысячи";"32";"агрессивный";"745";"89";"51";"14"
"1424286001.72159";"около тысячи";"32";"агрессивный";"745";"24";"51";"17"
"1424287202.00296";"около тысячи";"32";"агрессивный";"745";"94";"51";"19"
"1424288401.34452";"около 16 сотен";"32";"агрессивный";"745";"213";"51";"22"
"1424289601.64747";"около 18 сотен";"32";"агрессивный";"745";"126";"52";"27"
"1424290801.96407";"около 18 сотен";"32";"агрессивный";"745";"27";"52";"30"
"1424292001.25209";"около 19 сотен";"32";"агрессивный";"745";"33";"52";"34"
"1424293201.55617";"около 19 сотен";"32";"агрессивный";"745";"22";"52";"41"
"1424294401.879";"около 2 тысяч";"32";"агрессивный";"745";"53";"53";"46"
"1424295602.14229";"около 2 тысяч";"32";"агрессивный";"745";"29";"53";"49"
"1424296801.56821";"около 2 тысяч";"32";"агрессивный";"745";"175";"53";"49"
"1424298001.84806";"около 18 сотен";"32";"агрессивный";"746";"224";"53";"49"
"1424299202.14539";"около тысячи";"32";"агрессивный";"746";"159";"53";"51"
"1424300401.42919";"около тысячи";"32";"агрессивный";"746";"25";"53";"54"
"1424301601.717";"около тысячи";"32";"агрессивный";"746";"28";"53";"60"
"1424304001.24116";"около тысячи";"32";"агрессивный";"746";"25";"53";"68"
"1424305201.56018";"около тысячи";"32";"агрессивный";"746";"15";"54";"72"
"1424306401.89162";"около тысячи";"32";"агрессивный";"746";"224";"54";"72"
"1424307601.1894";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424308802.05877";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424310001.32093";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424311201.61581";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424312402.04512";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424313601.37105";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424314801.7249";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424316002.17194";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424317201.48264";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424318401.78774";"около 2 тысяч";"32";"агрессивный";"746";"224";"54";"72"
"1424319602.10586";"около 4 сотен";"32";"агрессивный";"747";"8";"57";"8"
"1424320801.43205";"около 4 сотен";"32";"агрессивный";"747";"218";"57";"8"
"1424322002.04408";"около 4 сотен";"32";"агрессивный";"747";"126";"57";"10"
"1424323201.78937";"около 6 сотен";"32";"агрессивный";"747";"40";"57";"14"
"1424324402.09041";"около 6 сотен";"32";"агрессивный";"747";"33";"57";"20"
"1424325601.57865";"около 6 сотен";"32";"агрессивный";"747";"26";"58";"26"
"1424326801.88906";"около 6 сотен";"32";"агрессивный";"747";"224";"58";"28"
"1424328002.17427";"около 2 тысяч";"32";"агрессивный";"747";"224";"58";"28"
"1424329201.61457";"около 18 сотен";"32";"агрессивный";"747";"157";"58";"31"
"1424330401.56548";"около 18 сотен";"32";"агрессивный";"747";"45";"58";"33"
"1424331602.60084";"около 2 тысяч";"32";"агрессивный";"747";"24";"58";"37"
"1424332802.45996";"около 2 тысяч";"32";"агрессивный";"747";"24";"58";"41"
"1424334001.44034";"около 2 тысяч";"32";"агрессивный";"747";"13";"59";"43"
"1424335201.74536";"около 2 тысяч";"32";"агрессивный";"747";"173";"59";"43"
"1424336402.19995";"около 2 тысяч";"32";"агрессивный";"747";"209";"59";"43"
"1424337601.71141";"около 2 тысяч";"32";"агрессивный";"747";"98";"59";"46"
"1424338802.00069";"около 2 тысяч";"32";"агрессивный";"747";"40";"59";"50"
"1424340001.44182";"около 2 тысяч";"32";"агрессивный";"747";"64";"59";"52"
"1424341202.07839";"около тысячи";"32";"агрессивный";"748";"224";"59";"52"
"1424342401.41728";"около 4 сотен";"32";"агрессивный";"748";"224";"59";"52"
"1424343601.83068";"около 4 сотен";"32";"агрессивный";"748";"159";"59";"55"
"1424344801.36967";"около тысячи";"32";"агрессивный";"748";"115";"60";"60"
"1424346001.65483";"около тысячи";"32";"агрессивный";"748";"50";"60";"63"
"1424347202.10572";"около тысячи";"32";"агрессивный";"748";"93";"60";"65"
"1424348402.2132";"около тысячи";"32";"агрессивный";"748";"27";"60";"70"
"1424349601.49886";"около тысячи";"32";"агрессивный";"748";"35";"60";"74"
"1424350801.98479";"около тысячи";"32";"агрессивный";"748";"39";"60";"77"
"1424352001.89522";"около тысячи";"32";"агрессивный";"748";"207";"60";"78"
"1424353201.19203";"около 16 сотен";"32";"агрессивный";"748";"88";"61";"80"
"1424354401.64878";"около 18 сотен";"32";"агрессивный";"748";"18";"61";"85"
"1424355601.78301";"около 2 тысяч";"32";"агрессивный";"749";"224";"61";"85"
"1424356802.07417";"около 16 сотен";"32";"агрессивный";"749";"224";"61";"85"
"1424358001.53497";"около тысячи";"32";"агрессивный";"749";"114";"61";"87"
"1424359201.58801";"около тысячи";"32";"агрессивный";"749";"48";"61";"92"
"1424360401.88182";"около тысячи";"32";"агрессивный";"749";"88";"62";"95"
"1424361602.32629";"около тысячи";"32";"агрессивный";"750";"58";"63";"100"
"1424362802.15315";"около тысячи";"32";"агрессивный";"751";"108";"63";"100"
